year,state,state_name,sex,age,ERP
1983,5,Western Australia,F,40,39052
1983,5,Western Australia,F,45,32831
1983,5,Western Australia,F,50,30478
1983,5,Western Australia,F,55,28768
1983,5,Western Australia,F,60,25904
1983,5,Western Australia,F,65,22200
1983,5,Western Australia,F,70,18994
1983,5,Western Australia,F,75,13405
1983,5,Western Australia,F,80,8296
1983,5,Western Australia,F,85,5553
1983,5,Western Australia,M,0,56151
1983,5,Western Australia,M,5,57576
1983,5,Western Australia,M,10,64736
1983,5,Western Australia,M,15,59700
1983,5,Western Australia,M,20,61722
1983,5,Western Australia,M,25,60894
1983,5,Western Australia,M,30,59556
1983,5,Western Australia,M,35,54167
1983,5,Western Australia,M,40,42082
1983,5,Western Australia,M,45,35140
1983,5,Western Australia,M,50,32885
1983,5,Western Australia,M,55,30437
1983,5,Western Australia,M,60,24669
1983,5,Western Australia,M,65,19145
1983,5,Western Australia,M,70,15437
1983,5,Western Australia,M,75,10140
1983,5,Western Australia,M,80,5053
1983,5,Western Australia,M,85,2191
1983,6,Tasmania,F,0,16906
1983,6,Tasmania,F,5,16908
1983,6,Tasmania,F,10,19742
1983,6,Tasmania,F,15,18352
1983,6,Tasmania,F,20,18971
1983,6,Tasmania,F,25,17395
1983,6,Tasmania,F,30,16444
1983,6,Tasmania,F,35,14944
1983,6,Tasmania,F,40,11769
1983,6,Tasmania,F,45,10235
1983,6,Tasmania,F,50,10078
1983,6,Tasmania,F,55,10277
1983,6,Tasmania,F,60,9860
1983,6,Tasmania,F,65,8542
1983,6,Tasmania,F,70,7057
1983,6,Tasmania,F,75,4771
1983,6,Tasmania,F,80,3092
1983,6,Tasmania,F,85,2372
1983,6,Tasmania,M,0,17590
1983,6,Tasmania,M,5,17779
1983,6,Tasmania,M,10,20365
1983,6,Tasmania,M,15,18678
1983,6,Tasmania,M,20,18872
1983,6,Tasmania,M,25,17578
1983,6,Tasmania,M,30,16810
1983,6,Tasmania,M,35,15419
1983,6,Tasmania,M,40,12254
1983,6,Tasmania,M,45,10530
1983,6,Tasmania,M,50,10540
1983,6,Tasmania,M,55,10436
1983,6,Tasmania,M,60,9044
1983,6,Tasmania,M,65,7640
1983,6,Tasmania,M,70,5570
1983,6,Tasmania,M,75,3461
1983,6,Tasmania,M,80,1661
1983,6,Tasmania,M,85,863
1983,7,Northern Territory,F,0,7066
1983,7,Northern Territory,F,5,6828
1983,7,Northern Territory,F,10,6724
1983,7,Northern Territory,F,15,5581
1983,7,Northern Territory,F,20,7037
1983,7,Northern Territory,F,25,7197
1983,7,Northern Territory,F,30,6668
1983,7,Northern Territory,F,35,5174
1983,7,Northern Territory,F,40,3457
1983,7,Northern Territory,F,45,2361
1983,7,Northern Territory,F,50,1729
1983,7,Northern Territory,F,55,1368
1983,7,Northern Territory,F,60,968
1983,7,Northern Territory,F,65,641
1983,7,Northern Territory,F,70,395
1983,7,Northern Territory,F,75,187
1983,7,Northern Territory,F,80,133
1983,7,Northern Territory,F,85,66
1983,7,Northern Territory,M,0,7355
1983,7,Northern Territory,M,5,7451
1983,7,Northern Territory,M,10,7089
1983,7,Northern Territory,M,15,6004
1983,7,Northern Territory,M,20,7370
1983,7,Northern Territory,M,25,7821
1983,7,Northern Territory,M,30,7574
1983,7,Northern Territory,M,35,6481
1983,7,Northern Territory,M,40,4756
1983,7,Northern Territory,M,45,3115
1983,7,Northern Territory,M,50,2564
1983,7,Northern Territory,M,55,2008
1983,7,Northern Territory,M,60,1208
1983,7,Northern Territory,M,65,713
1983,7,Northern Territory,M,70,475
1983,7,Northern Territory,M,75,207
1983,7,Northern Territory,M,80,101
1983,7,Northern Territory,M,85,44
1983,8,Australian Capital Territory,F,0,10208
1983,8,Australian Capital Territory,F,5,10901
1983,8,Australian Capital Territory,F,10,11569
1983,8,Australian Capital Territory,F,15,10295
1983,8,Australian Capital Territory,F,20,10738
1983,8,Australian Capital Territory,F,25,10984
1983,8,Australian Capital Territory,F,30,11945
1983,8,Australian Capital Territory,F,35,10730
1983,8,Australian Capital Territory,F,40,7598
1983,8,Australian Capital Territory,F,45,5663
1983,8,Australian Capital Territory,F,50,4644
1983,8,Australian Capital Territory,F,55,4391
1983,8,Australian Capital Territory,F,60,3424
1983,8,Australian Capital Territory,F,65,2438
1983,8,Australian Capital Territory,F,70,1767
1983,8,Australian Capital Territory,F,75,1082
1983,8,Australian Capital Territory,F,80,677
1983,8,Australian Capital Territory,F,85,487
1983,8,Australian Capital Territory,M,0,10666
1983,8,Australian Capital Territory,M,5,11445
1983,8,Australian Capital Territory,M,10,12033
1983,8,Australian Capital Territory,M,15,10556
1983,8,Australian Capital Territory,M,20,10745
1983,8,Australian Capital Territory,M,25,10327
1983,8,Australian Capital Territory,M,30,11635
1983,8,Australian Capital Territory,M,35,10939
1983,8,Australian Capital Territory,M,40,7766
1983,8,Australian Capital Territory,M,45,6037
1983,8,Australian Capital Territory,M,50,5058
1983,8,Australian Capital Territory,M,55,4463
1983,8,Australian Capital Territory,M,60,3252
1983,8,Australian Capital Territory,M,65,2031
1983,8,Australian Capital Territory,M,70,1326
1983,8,Australian Capital Territory,M,75,687
1983,8,Australian Capital Territory,M,80,322
1983,8,Australian Capital Territory,M,85,154
1984,1,New South Wales,F,0,197872
1984,1,New South Wales,F,5,197349
1984,1,New South Wales,F,10,224680
1984,1,New South Wales,F,15,207402
1984,1,New South Wales,F,20,226505
1984,1,New South Wales,F,25,219231
1984,1,New South Wales,F,30,212742
1984,1,New South Wales,F,35,200378
1984,1,New South Wales,F,40,158657
1984,1,New South Wales,F,45,136625
1984,1,New South Wales,F,50,129761
1984,1,New South Wales,F,55,135990
1984,1,New South Wales,F,60,130373
1984,1,New South Wales,F,65,106693
1984,1,New South Wales,F,70,92085
1984,1,New South Wales,F,75,63937
1984,1,New South Wales,F,80,40441
1984,1,New South Wales,F,85,29925
1984,1,New South Wales,M,0,208612
1984,1,New South Wales,M,5,205866
1984,1,New South Wales,M,10,234914
1984,1,New South Wales,M,15,217884
1984,1,New South Wales,M,20,235558
1984,1,New South Wales,M,25,222960
1984,1,New South Wales,M,30,215902
1984,1,New South Wales,M,35,208920
1984,1,New South Wales,M,40,166961
1984,1,New South Wales,M,45,143605
1984,1,New South Wales,M,50,135751
1984,1,New South Wales,M,55,137860
1984,1,New South Wales,M,60,121592
1984,1,New South Wales,M,65,91386
1984,1,New South Wales,M,70,71131
1984,1,New South Wales,M,75,42152
1984,1,New South Wales,M,80,20826
1984,1,New South Wales,M,85,10203
1984,2,Victoria,F,0,145276
1984,2,Victoria,F,5,147969
1984,2,Victoria,F,10,175044
1984,2,Victoria,F,15,169837
1984,2,Victoria,F,20,174267
1984,2,Victoria,F,25,167320
1984,2,Victoria,F,30,162424
1984,2,Victoria,F,35,151424
1984,2,Victoria,F,40,117971
1984,2,Victoria,F,45,102505
1984,2,Victoria,F,50,97056
1984,2,Victoria,F,55,100860
1984,2,Victoria,F,60,94889
1984,2,Victoria,F,65,74959
1984,2,Victoria,F,70,67628
1984,2,Victoria,F,75,48481
1984,2,Victoria,F,80,31913
1984,2,Victoria,F,85,23320
1984,2,Victoria,M,0,151778
1984,2,Victoria,M,5,155801
1984,2,Victoria,M,10,182186
1984,2,Victoria,M,15,177036
1984,2,Victoria,M,20,178534
1984,2,Victoria,M,25,168328
1984,2,Victoria,M,30,161138
1984,2,Victoria,M,35,154592
1984,2,Victoria,M,40,122998
1984,2,Victoria,M,45,106238
1984,2,Victoria,M,50,101504
1984,2,Victoria,M,55,102167
1984,2,Victoria,M,60,87772
1984,2,Victoria,M,65,63724
1984,2,Victoria,M,70,52429
1984,2,Victoria,M,75,32420
1984,2,Victoria,M,80,16699
1984,2,Victoria,M,85,8005
1984,3,Queensland,F,0,97372
1984,3,Queensland,F,5,98020
1984,3,Queensland,F,10,113770
1984,3,Queensland,F,15,104483
1984,3,Queensland,F,20,108390
1984,3,Queensland,F,25,101519
1984,3,Queensland,F,30,97577
1984,3,Queensland,F,35,92998
1984,3,Queensland,F,40,72160
1984,3,Queensland,F,45,59602
1984,3,Queensland,F,50,55344
1984,3,Queensland,F,55,56901
1984,3,Queensland,F,60,54783
1984,3,Queensland,F,65,46172
1984,3,Queensland,F,70,38845
1984,3,Queensland,F,75,26549
1984,3,Queensland,F,80,17034
1984,3,Queensland,F,85,12781
1984,3,Queensland,M,0,103661
1984,3,Queensland,M,5,103257
1984,3,Queensland,M,10,119099
1984,3,Queensland,M,15,108465
1984,3,Queensland,M,20,112854
1984,3,Queensland,M,25,105898
1984,3,Queensland,M,30,100192
1984,3,Queensland,M,35,97284
1984,3,Queensland,M,40,76729
1984,3,Queensland,M,45,63779
1984,3,Queensland,M,50,57968
1984,3,Queensland,M,55,58270
1984,3,Queensland,M,60,53336
1984,3,Queensland,M,65,41239
1984,3,Queensland,M,70,32230
1984,3,Queensland,M,75,19630
1984,3,Queensland,M,80,10156
1984,3,Queensland,M,85,5512
1984,4,South Australia,F,0,47345
1984,4,South Australia,F,5,46861
1984,4,South Australia,F,10,55051
1984,4,South Australia,F,15,55367
1984,4,South Australia,F,20,58492
1984,4,South Australia,F,25,55375
1984,4,South Australia,F,30,53705
1984,4,South Australia,F,35,50230
1984,4,South Australia,F,40,38558
1984,4,South Australia,F,45,33832
1984,4,South Australia,F,50,32658
1984,4,South Australia,F,55,35397
1984,4,South Australia,F,60,34276
1984,4,South Australia,F,65,27577
1984,4,South Australia,F,70,24343
1984,4,South Australia,F,75,16781
1984,4,South Australia,F,80,10617
1984,4,South Australia,F,85,8350
1984,4,South Australia,M,0,49632
1984,4,South Australia,M,5,49596
1984,4,South Australia,M,10,58213
1984,4,South Australia,M,15,57874
1984,4,South Australia,M,20,59999
1984,4,South Australia,M,25,56450
1984,4,South Australia,M,30,53863
1984,4,South Australia,M,35,50873
1984,4,South Australia,M,40,39393
1984,4,South Australia,M,45,34184
1984,4,South Australia,M,50,33759
1984,4,South Australia,M,55,36017
1984,4,South Australia,M,60,31991
1984,4,South Australia,M,65,24030
1984,4,South Australia,M,70,19222
1984,4,South Australia,M,75,11400
1984,4,South Australia,M,80,5697
1984,4,South Australia,M,85,3040
1984,5,Western Australia,F,0,54124
1984,5,Western Australia,F,5,53992
1984,5,Western Australia,F,10,60664
1984,5,Western Australia,F,15,57711
1984,5,Western Australia,F,20,60125
1984,5,Western Australia,F,25,59320
1984,5,Western Australia,F,30,57944
1984,5,Western Australia,F,35,52387
1984,5,Western Australia,F,40,40753
1984,5,Western Australia,F,45,34336
1984,5,Western Australia,F,50,30568
1984,5,Western Australia,F,55,29262
1984,5,Western Australia,F,60,27265
1984,5,Western Australia,F,65,21778
1984,5,Western Australia,F,70,19820
1984,5,Western Australia,F,75,14097
1984,5,Western Australia,F,80,8829
1984,5,Western Australia,F,85,5807
1984,5,Western Australia,M,0,56998
1984,5,Western Australia,M,5,57041
1984,5,Western Australia,M,10,64128
1984,5,Western Australia,M,15,60517
1984,5,Western Australia,M,20,62130
1984,5,Western Australia,M,25,61405
1984,5,Western Australia,M,30,59505
1984,5,Western Australia,M,35,56632
1984,5,Western Australia,M,40,43967
1984,5,Western Australia,M,45,36746
1984,5,Western Australia,M,50,32800
1984,5,Western Australia,M,55,31061
1984,5,Western Australia,M,60,26476
1984,5,Western Australia,M,65,18783
1984,5,Western Australia,M,70,16098
1984,5,Western Australia,M,75,10360
1984,5,Western Australia,M,80,5485
1984,5,Western Australia,M,85,2323
1984,6,Tasmania,F,0,17159
1984,6,Tasmania,F,5,16842
1984,6,Tasmania,F,10,19314
1984,6,Tasmania,F,15,18390
1984,6,Tasmania,F,20,19027
1984,6,Tasmania,F,25,17841
1984,6,Tasmania,F,30,16662
1984,6,Tasmania,F,35,15537
1984,6,Tasmania,F,40,12240
1984,6,Tasmania,F,45,10471
1984,6,Tasmania,F,50,10048
1984,6,Tasmania,F,55,10192
1984,6,Tasmania,F,60,10138
1984,6,Tasmania,F,65,8485
1984,6,Tasmania,F,70,7334
1984,6,Tasmania,F,75,4995
1984,6,Tasmania,F,80,3233
1984,6,Tasmania,F,85,2443
1984,6,Tasmania,M,0,17831
1984,6,Tasmania,M,5,17472
1984,6,Tasmania,M,10,20053
1984,6,Tasmania,M,15,18772
1984,6,Tasmania,M,20,19051
1984,6,Tasmania,M,25,17992
1984,6,Tasmania,M,30,16913
1984,6,Tasmania,M,35,15851
1984,6,Tasmania,M,40,12756
1984,6,Tasmania,M,45,10800
1984,6,Tasmania,M,50,10380
1984,6,Tasmania,M,55,10481
1984,6,Tasmania,M,60,9425
1984,6,Tasmania,M,65,7427
1984,6,Tasmania,M,70,5925
1984,6,Tasmania,M,75,3612
1984,6,Tasmania,M,80,1757
1984,6,Tasmania,M,85,911
1984,7,Northern Territory,F,0,7391
1984,7,Northern Territory,F,5,6877
1984,7,Northern Territory,F,10,6916
1984,7,Northern Territory,F,15,5838
1984,7,Northern Territory,F,20,7328
1984,7,Northern Territory,F,25,7444
1984,7,Northern Territory,F,30,6880
1984,7,Northern Territory,F,35,5679
1984,7,Northern Territory,F,40,3747
1984,7,Northern Territory,F,45,2555
1984,7,Northern Territory,F,50,1850
1984,7,Northern Territory,F,55,1441
1984,7,Northern Territory,F,60,1034
1984,7,Northern Territory,F,65,693
1984,7,Northern Territory,F,70,411
1984,7,Northern Territory,F,75,200
1984,7,Northern Territory,F,80,132
1984,7,Northern Territory,F,85,72
1984,7,Northern Territory,M,0,7759
1984,7,Northern Territory,M,5,7436
1984,7,Northern Territory,M,10,7374
1984,7,Northern Territory,M,15,6361
1984,7,Northern Territory,M,20,7691
1984,7,Northern Territory,M,25,8134
1984,7,Northern Territory,M,30,7773
1984,7,Northern Territory,M,35,6996
1984,7,Northern Territory,M,40,5050
1984,7,Northern Territory,M,45,3434
1984,7,Northern Territory,M,50,2620
1984,7,Northern Territory,M,55,2125
1984,7,Northern Territory,M,60,1311
1984,7,Northern Territory,M,65,745
1984,7,Northern Territory,M,70,485
1984,7,Northern Territory,M,75,222
1984,7,Northern Territory,M,80,112
1984,7,Northern Territory,M,85,38
1984,8,Australian Capital Territory,F,0,10382
1984,8,Australian Capital Territory,F,5,10742
1984,8,Australian Capital Territory,F,10,11874
1984,8,Australian Capital Territory,F,15,10525
1984,8,Australian Capital Territory,F,20,10966
1984,8,Australian Capital Territory,F,25,11062
1984,8,Australian Capital Territory,F,30,11977
1984,8,Australian Capital Territory,F,35,11340
1984,8,Australian Capital Territory,F,40,8091
1984,8,Australian Capital Territory,F,45,5980
1984,8,Australian Capital Territory,F,50,4749
1984,8,Australian Capital Territory,F,55,4381
1984,8,Australian Capital Territory,F,60,3751
1984,8,Australian Capital Territory,F,65,2467
1984,8,Australian Capital Territory,F,70,1935
1984,8,Australian Capital Territory,F,75,1180
1984,8,Australian Capital Territory,F,80,724
1984,8,Australian Capital Territory,F,85,528
1984,8,Australian Capital Territory,M,0,10641
1984,8,Australian Capital Territory,M,5,11278
1984,8,Australian Capital Territory,M,10,12293
1984,8,Australian Capital Territory,M,15,10947
1984,8,Australian Capital Territory,M,20,11014
1984,8,Australian Capital Territory,M,25,10525
1984,8,Australian Capital Territory,M,30,11562
1984,8,Australian Capital Territory,M,35,11621
1984,8,Australian Capital Territory,M,40,8177
1984,8,Australian Capital Territory,M,45,6375
1984,8,Australian Capital Territory,M,50,5141
1984,8,Australian Capital Territory,M,55,4537
1984,8,Australian Capital Territory,M,60,3569
1984,8,Australian Capital Territory,M,65,2047
1984,8,Australian Capital Territory,M,70,1439
1984,8,Australian Capital Territory,M,75,744
1984,8,Australian Capital Territory,M,80,383
1984,8,Australian Capital Territory,M,85,165
1985,1,New South Wales,F,0,200609
1985,1,New South Wales,F,5,195189
1985,1,New South Wales,F,10,223119
1985,1,New South Wales,F,15,209185
1985,1,New South Wales,F,20,224979
1985,1,New South Wales,F,25,223438
1985,1,New South Wales,F,30,213942
1985,1,New South Wales,F,35,207420
1985,1,New South Wales,F,40,165181
1985,1,New South Wales,F,45,140638
1985,1,New South Wales,F,50,127695
1985,1,New South Wales,F,55,135321
1985,1,New South Wales,F,60,132950
1985,1,New South Wales,F,65,107631
1985,1,New South Wales,F,70,94255
1985,1,New South Wales,F,75,66578
1985,1,New South Wales,F,80,41278
1985,1,New South Wales,F,85,31851
1985,1,New South Wales,M,0,210812
1985,1,New South Wales,M,5,204166
1985,1,New South Wales,M,10,233774
1985,1,New South Wales,M,15,219899
1985,1,New South Wales,M,20,234483
1985,1,New South Wales,M,25,228369
1985,1,New South Wales,M,30,215056
1985,1,New South Wales,M,35,215866
1985,1,New South Wales,M,40,173238
1985,1,New South Wales,M,45,148465
1985,1,New South Wales,M,50,133594
1985,1,New South Wales,M,55,138168
1985,1,New South Wales,M,60,124655
1985,1,New South Wales,M,65,92721
1985,1,New South Wales,M,70,73381
1985,1,New South Wales,M,75,44235
1985,1,New South Wales,M,80,21521
1985,1,New South Wales,M,85,10850
1985,2,Victoria,F,0,146828
1985,2,Victoria,F,5,145797
1985,2,Victoria,F,10,171694
1985,2,Victoria,F,15,171894
1985,2,Victoria,F,20,173991
1985,2,Victoria,F,25,170205
1985,2,Victoria,F,30,163634
1985,2,Victoria,F,35,157493
1985,2,Victoria,F,40,122626
1985,2,Victoria,F,45,105239
1985,2,Victoria,F,50,95765
1985,2,Victoria,F,55,100428
1985,2,Victoria,F,60,96717
1985,2,Victoria,F,65,75971
1985,2,Victoria,F,70,69075
1985,2,Victoria,F,75,50407
1985,2,Victoria,F,80,32407
1985,2,Victoria,F,85,24870
1985,2,Victoria,M,0,153146
1985,2,Victoria,M,5,153678
1985,2,Victoria,M,10,178649
1985,2,Victoria,M,15,179489
1985,2,Victoria,M,20,178856
1985,2,Victoria,M,25,171592
1985,2,Victoria,M,30,161374
1985,2,Victoria,M,35,160078
1985,2,Victoria,M,40,127337
1985,2,Victoria,M,45,109513
1985,2,Victoria,M,50,99731
1985,2,Victoria,M,55,102917
1985,2,Victoria,M,60,90175
1985,2,Victoria,M,65,64920
1985,2,Victoria,M,70,53763
1985,2,Victoria,M,75,33735
1985,2,Victoria,M,80,17415
1985,2,Victoria,M,85,8659
1985,3,Queensland,F,0,98835
1985,3,Queensland,F,5,97070
1985,3,Queensland,F,10,113234
1985,3,Queensland,F,15,106736
1985,3,Queensland,F,20,108559
1985,3,Queensland,F,25,104312
1985,3,Queensland,F,30,98832
1985,3,Queensland,F,35,96914
1985,3,Queensland,F,40,76709
1985,3,Queensland,F,45,62143
1985,3,Queensland,F,50,55401
1985,3,Queensland,F,55,57198
1985,3,Queensland,F,60,56120
1985,3,Queensland,F,65,46774
1985,3,Queensland,F,70,40134
1985,3,Queensland,F,75,27810
1985,3,Queensland,F,80,17488
1985,3,Queensland,F,85,13711
1985,3,Queensland,M,0,105076
1985,3,Queensland,M,5,102618
1985,3,Queensland,M,10,118889
1985,3,Queensland,M,15,111061
1985,3,Queensland,M,20,112742
1985,3,Queensland,M,25,108823
1985,3,Queensland,M,30,101161
1985,3,Queensland,M,35,100411
1985,3,Queensland,M,40,81429
1985,3,Queensland,M,45,67051
1985,3,Queensland,M,50,57927
1985,3,Queensland,M,55,58666
1985,3,Queensland,M,60,54860
1985,3,Queensland,M,65,42090
1985,3,Queensland,M,70,33341
1985,3,Queensland,M,75,20747
1985,3,Queensland,M,80,10501
1985,3,Queensland,M,85,5845
1985,4,South Australia,F,0,48058
1985,4,South Australia,F,5,46246
1985,4,South Australia,F,10,53489
1985,4,South Australia,F,15,55334
1985,4,South Australia,F,20,57657
1985,4,South Australia,F,25,56517
1985,4,South Australia,F,30,53748
1985,4,South Australia,F,35,51927
1985,4,South Australia,F,40,40075
1985,4,South Australia,F,45,34828
1985,4,South Australia,F,50,31939
1985,4,South Australia,F,55,34880
1985,4,South Australia,F,60,34870
1985,4,South Australia,F,65,27965
1985,4,South Australia,F,70,25088
1985,4,South Australia,F,75,17587
1985,4,South Australia,F,80,10874
1985,4,South Australia,F,85,8886
1985,4,South Australia,M,0,50269
1985,4,South Australia,M,5,48884
1985,4,South Australia,M,10,56872
1985,4,South Australia,M,15,57939
1985,4,South Australia,M,20,59719
1985,4,South Australia,M,25,57570
1985,4,South Australia,M,30,53790
1985,4,South Australia,M,35,52861
1985,4,South Australia,M,40,41084
1985,4,South Australia,M,45,35080
1985,4,South Australia,M,50,32773
1985,4,South Australia,M,55,36046
1985,4,South Australia,M,60,32828
1985,4,South Australia,M,65,24386
1985,4,South Australia,M,70,19950
1985,4,South Australia,M,75,11989
1985,4,South Australia,M,80,5953
1985,4,South Australia,M,85,3236
