year,state,sex,age,immig,emig
1993,7,F,70,0,0
1993,7,F,75,0,0
1993,7,F,80,0,0
1993,7,F,85,0,0
1993,7,M,0,50,40
1993,7,M,5,40,30
1993,7,M,10,50,20
1993,7,M,15,60,30
1993,7,M,20,80,70
1993,7,M,25,100,90
1993,7,M,30,80,80
1993,7,M,35,70,50
1993,7,M,40,50,50
1993,7,M,45,40,50
1993,7,M,50,20,30
1993,7,M,55,30,20
1993,7,M,60,0,20
1993,7,M,65,0,0
1993,7,M,70,0,0
1993,7,M,75,0,0
1993,7,M,80,0,0
1993,7,M,85,0,0
1993,8,F,0,170,190
1993,8,F,5,160,220
1993,8,F,10,150,170
1993,8,F,15,180,160
1993,8,F,20,320,280
1993,8,F,25,350,330
1993,8,F,30,340,340
1993,8,F,35,250,280
1993,8,F,40,220,260
1993,8,F,45,170,190
1993,8,F,50,100,110
1993,8,F,55,60,60
1993,8,F,60,40,30
1993,8,F,65,0,0
1993,8,F,70,30,0
1993,8,F,75,0,0
1993,8,F,80,0,0
1993,8,F,85,0,0
1993,8,M,0,160,180
1993,8,M,5,150,190
1993,8,M,10,170,160
1993,8,M,15,190,140
1993,8,M,20,310,220
1993,8,M,25,320,300
1993,8,M,30,330,340
1993,8,M,35,270,280
1993,8,M,40,270,300
1993,8,M,45,240,260
1993,8,M,50,140,160
1993,8,M,55,100,90
1993,8,M,60,50,50
1993,8,M,65,30,0
1993,8,M,70,0,0
1993,8,M,75,0,0
1993,8,M,80,0,0
1993,8,M,85,0,0
1994,1,F,0,3070,1760
1994,1,F,5,2730,1420
1994,1,F,10,2300,1090
1994,1,F,15,3610,1460
1994,1,F,20,7370,4810
1994,1,F,25,7970,5180
1994,1,F,30,6300,4060
1994,1,F,35,4150,2700
1994,1,F,40,2620,1640
1994,1,F,45,1690,1240
1994,1,F,50,1210,830
1994,1,F,55,980,590
1994,1,F,60,800,500
1994,1,F,65,550,370
1994,1,F,70,390,270
1994,1,F,75,200,140
1994,1,F,80,110,90
1994,1,F,85,40,40
1994,1,M,0,3180,1790
1994,1,M,5,2760,1420
1994,1,M,10,2400,1120
1994,1,M,15,3390,1330
1994,1,M,20,6090,3740
1994,1,M,25,7220,4990
1994,1,M,30,6630,4380
1994,1,M,35,4890,3430
1994,1,M,40,3450,2250
1994,1,M,45,2450,1640
1994,1,M,50,1610,1050
1994,1,M,55,1150,720
1994,1,M,60,800,450
1994,1,M,65,580,410
1994,1,M,70,330,200
1994,1,M,75,150,110
1994,1,M,80,70,60
1994,1,M,85,0,0
1994,2,F,0,1460,950
1994,2,F,5,1410,770
1994,2,F,10,1180,620
1994,2,F,15,2340,830
1994,2,F,20,4520,2910
1994,2,F,25,4350,2730
1994,2,F,30,3110,2040
1994,2,F,35,2070,1410
1994,2,F,40,1370,930
1994,2,F,45,910,650
1994,2,F,50,640,410
1994,2,F,55,580,320
1994,2,F,60,450,250
1994,2,F,65,320,230
1994,2,F,70,220,150
1994,2,F,75,120,80
1994,2,F,80,60,70
1994,2,F,85,0,30
1994,2,M,0,1600,1000
1994,2,M,5,1440,840
1994,2,M,10,1320,660
1994,2,M,15,2290,870
1994,2,M,20,3830,2410
1994,2,M,25,3720,2530
1994,2,M,30,3290,2210
1994,2,M,35,2370,1720
1994,2,M,40,1670,1210
1994,2,M,45,1210,930
1994,2,M,50,830,580
1994,2,M,55,560,370
1994,2,M,60,480,280
1994,2,M,65,330,200
1994,2,M,70,180,110
1994,2,M,75,90,60
1994,2,M,80,50,40
1994,2,M,85,0,0
1994,3,F,0,1100,680
1994,3,F,5,980,540
1994,3,F,10,810,380
1994,3,F,15,1390,710
1994,3,F,20,2790,2330
1994,3,F,25,3040,2160
1994,3,F,30,2010,1360
1994,3,F,35,1350,890
1994,3,F,40,860,650
1994,3,F,45,640,480
1994,3,F,50,450,300
1994,3,F,55,310,210
1994,3,F,60,270,150
1994,3,F,65,220,120
1994,3,F,70,150,80
1994,3,F,75,100,60
1994,3,F,80,50,30
1994,3,F,85,20,20
1994,3,M,0,1020,700
1994,3,M,5,980,560
1994,3,M,10,880,460
1994,3,M,15,1410,640
1994,3,M,20,2380,1860
1994,3,M,25,2550,1910
1994,3,M,30,2050,1400
1994,3,M,35,1430,1080
1994,3,M,40,1010,750
1994,3,M,45,760,670
1994,3,M,50,540,480
1994,3,M,55,390,300
1994,3,M,60,280,180
1994,3,M,65,240,120
1994,3,M,70,120,90
1994,3,M,75,70,30
1994,3,M,80,20,20
1994,3,M,85,0,0
1994,4,F,0,340,200
1994,4,F,5,290,200
1994,4,F,10,210,150
1994,4,F,15,440,220
1994,4,F,20,900,660
1994,4,F,25,870,600
1994,4,F,30,690,450
1994,4,F,35,420,290
1994,4,F,40,300,200
1994,4,F,45,170,130
1994,4,F,50,120,110
1994,4,F,55,120,70
1994,4,F,60,100,50
1994,4,F,65,60,40
1994,4,F,70,60,30
1994,4,F,75,20,20
1994,4,F,80,20,0
1994,4,F,85,0,0
1994,4,M,0,340,220
1994,4,M,5,300,180
1994,4,M,10,250,170
1994,4,M,15,360,190
1994,4,M,20,710,570
1994,4,M,25,710,550
1994,4,M,30,740,480
1994,4,M,35,480,340
1994,4,M,40,290,260
1994,4,M,45,200,180
1994,4,M,50,150,130
1994,4,M,55,100,90
1994,4,M,60,80,60
1994,4,M,65,80,50
1994,4,M,70,40,40
1994,4,M,75,30,20
1994,4,M,80,0,0
1994,4,M,85,0,0
1994,5,F,0,850,450
1994,5,F,5,750,380
1994,5,F,10,660,300
1994,5,F,15,1210,490
1994,5,F,20,2480,1560
1994,5,F,25,2210,1300
1994,5,F,30,1540,930
1994,5,F,35,1090,630
1994,5,F,40,720,410
1994,5,F,45,430,310
1994,5,F,50,290,230
1994,5,F,55,250,150
1994,5,F,60,200,110
1994,5,F,65,170,110
1994,5,F,70,130,70
1994,5,F,75,60,40
1994,5,F,80,30,30
1994,5,F,85,20,0
1994,5,M,0,830,460
1994,5,M,5,800,450
1994,5,M,10,650,320
1994,5,M,15,1100,380
1994,5,M,20,2250,1330
1994,5,M,25,1940,1290
1994,5,M,30,1680,1000
1994,5,M,35,1270,780
1994,5,M,40,850,530
1994,5,M,45,540,430
1994,5,M,50,370,280
1994,5,M,55,250,180
1994,5,M,60,190,110
1994,5,M,65,190,120
1994,5,M,70,100,70
1994,5,M,75,50,20
1994,5,M,80,20,20
1994,5,M,85,0,0
1994,6,F,0,60,40
1994,6,F,5,60,50
1994,6,F,10,50,30
1994,6,F,15,100,50
1994,6,F,20,210,180
1994,6,F,25,210,160
1994,6,F,30,120,100
1994,6,F,35,70,70
1994,6,F,40,60,40
1994,6,F,45,40,40
1994,6,F,50,20,20
1994,6,F,55,20,0
1994,6,F,60,0,0
1994,6,F,65,0,0
1994,6,F,70,0,0
1994,6,F,75,10,10
1994,6,F,80,0,0
1994,6,F,85,0,0
1994,6,M,0,50,40
1994,6,M,5,60,30
1994,6,M,10,40,30
1994,6,M,15,70,40
1994,6,M,20,180,130
1994,6,M,25,180,150
1994,6,M,30,150,110
1994,6,M,35,100,80
1994,6,M,40,70,50
1994,6,M,45,40,40
1994,6,M,50,30,30
1994,6,M,55,10,20
1994,6,M,60,20,10
1994,6,M,65,0,0
1994,6,M,70,0,0
1994,6,M,75,0,0
1994,6,M,80,0,0
1994,6,M,85,0,0
1994,7,F,0,50,50
1994,7,F,5,60,30
1994,7,F,10,50,50
1994,7,F,15,60,40
1994,7,F,20,100,70
1994,7,F,25,150,110
1994,7,F,30,120,100
1994,7,F,35,90,60
1994,7,F,40,50,40
1994,7,F,45,50,30
1994,7,F,50,30,20
1994,7,F,55,0,0
1994,7,F,60,0,0
1994,7,F,65,0,0
1994,7,F,70,0,0
1994,7,F,75,0,0
1994,7,F,80,0,0
1994,7,F,85,0,0
1994,7,M,0,60,60
1994,7,M,5,40,40
1994,7,M,10,60,30
1994,7,M,15,70,40
1994,7,M,20,100,70
1994,7,M,25,120,110
1994,7,M,30,130,100
1994,7,M,35,100,90
1994,7,M,40,80,60
1994,7,M,45,60,30
1994,7,M,50,50,30
1994,7,M,55,30,20
1994,7,M,60,20,0
1994,7,M,65,0,0
1994,7,M,70,0,0
1994,7,M,75,0,0
1994,7,M,80,0,0
1994,7,M,85,0,0
1994,8,F,0,160,180
1994,8,F,5,180,180
1994,8,F,10,160,170
1994,8,F,15,170,150
1994,8,F,20,340,310
1994,8,F,25,350,340
1994,8,F,30,420,360
1994,8,F,35,280,300
1994,8,F,40,220,270
1994,8,F,45,180,200
1994,8,F,50,100,130
1994,8,F,55,60,60
1994,8,F,60,40,20
1994,8,F,65,0,0
1994,8,F,70,0,0
1994,8,F,75,0,0
1994,8,F,80,0,0
1994,8,F,85,0,0
1994,8,M,0,190,190
1994,8,M,5,150,190
1994,8,M,10,160,150
1994,8,M,15,180,130
1994,8,M,20,320,240
1994,8,M,25,320,280
1994,8,M,30,370,350
1994,8,M,35,310,290
1994,8,M,40,260,300
1994,8,M,45,230,270
1994,8,M,50,140,170
1994,8,M,55,80,90
1994,8,M,60,50,50
1994,8,M,65,0,0
1994,8,M,70,0,0
1994,8,M,75,0,0
1994,8,M,80,0,0
1994,8,M,85,0,0
1995,1,F,0,3410,1960
1995,1,F,5,3310,1490
1995,1,F,10,2790,1100
1995,1,F,15,4420,1620
1995,1,F,20,8890,5260
1995,1,F,25,9470,5810
1995,1,F,30,7260,4150
1995,1,F,35,4940,2790
1995,1,F,40,3110,1730
1995,1,F,45,2010,1240
1995,1,F,50,1380,820
1995,1,F,55,1200,630
1995,1,F,60,980,480
1995,1,F,65,680,370
1995,1,F,70,460,280
1995,1,F,75,220,150
1995,1,F,80,100,80
1995,1,F,85,40,40
1995,1,M,0,3380,1810
1995,1,M,5,3080,1340
1995,1,M,10,2720,970
1995,1,M,15,3800,1300
1995,1,M,20,6740,4050
1995,1,M,25,7660,5190
1995,1,M,30,7090,4490
1995,1,M,35,5210,3320
1995,1,M,40,3730,2210
1995,1,M,45,2680,1580
1995,1,M,50,1710,990
1995,1,M,55,1190,650
1995,1,M,60,980,440
1995,1,M,65,690,390
1995,1,M,70,400,210
1995,1,M,75,170,110
1995,1,M,80,70,40
1995,1,M,85,0,20
1995,2,F,0,1630,990
1995,2,F,5,1780,890
1995,2,F,10,1500,640
1995,2,F,15,3040,920
1995,2,F,20,5400,3140
1995,2,F,25,5250,3080
1995,2,F,30,3660,2150
1995,2,F,35,2470,1530
1995,2,F,40,1610,1030
1995,2,F,45,1120,730
1995,2,F,50,760,470
1995,2,F,55,700,370
1995,2,F,60,540,280
1995,2,F,65,400,220
1995,2,F,70,250,160
1995,2,F,75,140,100
1995,2,F,80,70,50
1995,2,F,85,40,0
1995,2,M,0,1660,970
1995,2,M,5,1780,780
1995,2,M,10,1480,600
1995,2,M,15,2810,850
1995,2,M,20,4310,2480
1995,2,M,25,4160,2580
1995,2,M,30,3520,2220
1995,2,M,35,2610,1760
1995,2,M,40,1930,1250
1995,2,M,45,1350,900
1995,2,M,50,840,630
1995,2,M,55,620,370
1995,2,M,60,550,260
1995,2,M,65,390,240
1995,2,M,70,240,140
1995,2,M,75,110,60
1995,2,M,80,60,30
1995,2,M,85,20,0
1995,3,F,0,1180,740
1995,3,F,5,1150,590
1995,3,F,10,1030,490
1995,3,F,15,1710,860
1995,3,F,20,3450,2680
1995,3,F,25,3370,2470
1995,3,F,30,2260,1370
1995,3,F,35,1620,1000
1995,3,F,40,1120,710
1995,3,F,45,800,560
1995,3,F,50,470,370
1995,3,F,55,380,260
1995,3,F,60,310,160
1995,3,F,65,220,140
1995,3,F,70,180,100
1995,3,F,75,90,60
1995,3,F,80,40,30
1995,3,F,85,20,0
1995,3,M,0,1210,670
1995,3,M,5,1160,600
1995,3,M,10,1030,460
1995,3,M,15,1640,710
1995,3,M,20,2780,2010
1995,3,M,25,2760,2140
1995,3,M,30,2140,1480
1995,3,M,35,1710,1060
1995,3,M,40,1260,900
1995,3,M,45,910,700
1995,3,M,50,620,460
1995,3,M,55,400,300
1995,3,M,60,310,170
1995,3,M,65,270,130
1995,3,M,70,130,70
1995,3,M,75,80,50
1995,3,M,80,30,20
1995,3,M,85,10,0
1995,4,F,0,340,240
1995,4,F,5,340,210
1995,4,F,10,260,140
1995,4,F,15,550,220
1995,4,F,20,1050,780
1995,4,F,25,990,680
1995,4,F,30,730,460
1995,4,F,35,520,360
1995,4,F,40,310,210
1995,4,F,45,210,170
1995,4,F,50,170,120
1995,4,F,55,120,80
1995,4,F,60,100,60
1995,4,F,65,70,50
1995,4,F,70,60,30
1995,4,F,75,20,30
1995,4,F,80,20,20
1995,4,F,85,0,0
1995,4,M,0,340,190
1995,4,M,5,330,180
1995,4,M,10,290,140
1995,4,M,15,460,180
1995,4,M,20,750,560
1995,4,M,25,780,610
1995,4,M,30,710,480
1995,4,M,35,520,360
1995,4,M,40,340,240
1995,4,M,45,250,210
1995,4,M,50,170,120
1995,4,M,55,140,90
1995,4,M,60,120,60
1995,4,M,65,70,30
1995,4,M,70,50,40
1995,4,M,75,20,10
1995,4,M,80,0,10
1995,4,M,85,0,0
1995,5,F,0,930,540
1995,5,F,5,900,450
1995,5,F,10,780,320
1995,5,F,15,1500,460
1995,5,F,20,2740,1750
1995,5,F,25,2380,1530
1995,5,F,30,1800,1040
1995,5,F,35,1280,690
1995,5,F,40,780,500
1995,5,F,45,520,320
1995,5,F,50,400,230
1995,5,F,55,270,140
1995,5,F,60,250,120
1995,5,F,65,200,90
1995,5,F,70,150,70
1995,5,F,75,50,30
1995,5,F,80,40,30
1995,5,F,85,10,10
1995,5,M,0,910,510
1995,5,M,5,890,390
1995,5,M,10,780,320
1995,5,M,15,1280,440
1995,5,M,20,2450,1380
1995,5,M,25,1960,1400
1995,5,M,30,1780,1110
1995,5,M,35,1400,830
1995,5,M,40,970,600
1995,5,M,45,690,440
1995,5,M,50,410,290
1995,5,M,55,310,190
1995,5,M,60,230,110
1995,5,M,65,170,100
1995,5,M,70,100,60
1995,5,M,75,40,30
1995,5,M,80,30,20
1995,5,M,85,10,0
1995,6,F,0,70,50
1995,6,F,5,50,40
1995,6,F,10,30,20
1995,6,F,15,90,70
1995,6,F,20,250,190
1995,6,F,25,210,180
1995,6,F,30,140,110
1995,6,F,35,70,60
1995,6,F,40,60,60
1995,6,F,45,30,40
1995,6,F,50,30,30
1995,6,F,55,30,0
1995,6,F,60,0,0
1995,6,F,65,0,10
1995,6,F,70,0,0
1995,6,F,75,0,10
1995,6,F,80,0,0
1995,6,F,85,0,0
1995,6,M,0,80,50
1995,6,M,5,50,40
1995,6,M,10,50,40
1995,6,M,15,100,50
1995,6,M,20,200,150
1995,6,M,25,180,170
1995,6,M,30,160,110
1995,6,M,35,90,90
1995,6,M,40,60,40
1995,6,M,45,50,50
1995,6,M,50,0,40
1995,6,M,55,20,30
1995,6,M,60,20,0
1995,6,M,65,20,0
1995,6,M,70,0,0
1995,6,M,75,0,0
1995,6,M,80,0,0
1995,6,M,85,0,0
1995,7,F,0,90,40
1995,7,F,5,70,50
1995,7,F,10,50,40
1995,7,F,15,80,50
1995,7,F,20,120,90
1995,7,F,25,170,120
1995,7,F,30,140,80
1995,7,F,35,100,80
1995,7,F,40,70,60
1995,7,F,45,60,50
1995,7,F,50,30,40
1995,7,F,55,20,0
1995,7,F,60,10,0
1995,7,F,65,0,0
1995,7,F,70,0,0
1995,7,F,75,0,0
1995,7,F,80,0,0
1995,7,F,85,0,0
1995,7,M,0,90,50
1995,7,M,5,50,50
1995,7,M,10,60,40
1995,7,M,15,90,40
1995,7,M,20,120,80
1995,7,M,25,130,90
1995,7,M,30,140,110
1995,7,M,35,90,80
1995,7,M,40,100,70
1995,7,M,45,70,70
1995,7,M,50,70,40
1995,7,M,55,30,30
1995,7,M,60,20,0
1995,7,M,65,10,20
1995,7,M,70,0,0
1995,7,M,75,0,0
1995,7,M,80,0,0
1995,7,M,85,0,0
1995,8,F,0,180,200
1995,8,F,5,200,200
1995,8,F,10,190,180
1995,8,F,15,240,160
1995,8,F,20,410,330
1995,8,F,25,460,360
1995,8,F,30,450,390
1995,8,F,35,330,310
1995,8,F,40,250,280
1995,8,F,45,230,220
1995,8,F,50,140,130
1995,8,F,55,70,60
1995,8,F,60,40,30
1995,8,F,65,0,0
1995,8,F,70,0,0
1995,8,F,75,0,0
1995,8,F,80,0,0
1995,8,F,85,0,0
1995,8,M,0,170,150
1995,8,M,5,210,180
1995,8,M,10,190,150
1995,8,M,15,200,130
1995,8,M,20,330,270
1995,8,M,25,410,310
1995,8,M,30,390,320
1995,8,M,35,340,320
1995,8,M,40,310,300
1995,8,M,45,280,310
1995,8,M,50,180,200
1995,8,M,55,110,110
1995,8,M,60,60,30
1995,8,M,65,30,0
1995,8,M,70,0,0
1995,8,M,75,0,0
1995,8,M,80,0,0
1995,8,M,85,0,0
1996,1,F,0,3060,1790
1996,1,F,5,3090,1400
1996,1,F,10,2810,980
1996,1,F,15,4910,1690
1996,1,F,20,9400,5670
1996,1,F,25,9620,6400
1996,1,F,30,7000,4240
1996,1,F,35,4910,2890
1996,1,F,40,3180,1760
1996,1,F,45,2040,1290
1996,1,F,50,1490,860
1996,1,F,55,1480,640
1996,1,F,60,1130,540
1996,1,F,65,780,460
1996,1,F,70,480,300
1996,1,F,75,270,190
1996,1,F,80,110,70
1996,1,F,85,60,40
1996,1,M,0,3210,1790
1996,1,M,5,3000,1340
1996,1,M,10,2770,980
1996,1,M,15,4370,1560
1996,1,M,20,7340,4520
1996,1,M,25,7980,6020
1996,1,M,30,6720,4610
1996,1,M,35,5300,3460
1996,1,M,40,3920,2270
1996,1,M,45,2790,1710
1996,1,M,50,1750,1090
1996,1,M,55,1390,690
1996,1,M,60,1180,510
1996,1,M,65,800,450
1996,1,M,70,430,210
1996,1,M,75,230,140
1996,1,M,80,70,70
1996,1,M,85,40,30
1996,2,F,0,1550,1030
1996,2,F,5,1600,860
1996,2,F,10,1410,630
1996,2,F,15,3400,1020
1996,2,F,20,5660,3270
1996,2,F,25,5180,3400
1996,2,F,30,3440,2220
1996,2,F,35,2530,1560
1996,2,F,40,1590,1020
1996,2,F,45,1110,730
1996,2,F,50,810,510
1996,2,F,55,790,370
1996,2,F,60,640,370
1996,2,F,65,410,260
1996,2,F,70,280,170
1996,2,F,75,140,110
1996,2,F,80,80,60
1996,2,F,85,40,30
1996,2,M,0,1610,1000
1996,2,M,5,1570,820
1996,2,M,10,1510,630
1996,2,M,15,3200,1000
1996,2,M,20,4800,2850
1996,2,M,25,4230,3070
1996,2,M,30,3510,2360
1996,2,M,35,2620,1810
1996,2,M,40,1990,1310
1996,2,M,45,1430,970
1996,2,M,50,900,640
1996,2,M,55,770,430
1996,2,M,60,680,310
1996,2,M,65,440,260
1996,2,M,70,240,150
1996,2,M,75,110,60
1996,2,M,80,50,40
1996,2,M,85,30,0
1996,3,F,0,1130,740
1996,3,F,5,1140,640
1996,3,F,10,1090,510
1996,3,F,15,1900,870
1996,3,F,20,3770,2880
1996,3,F,25,3560,2660
1996,3,F,30,2270,1510
1996,3,F,35,1670,1060
1996,3,F,40,1180,720
1996,3,F,45,840,580
1996,3,F,50,580,380
1996,3,F,55,430,250
1996,3,F,60,350,190
1996,3,F,65,250,140
1996,3,F,70,170,90
1996,3,F,75,110,60
1996,3,F,80,50,30
1996,3,F,85,20,20
1996,3,M,0,1200,750
1996,3,M,5,1140,580
1996,3,M,10,1080,510
1996,3,M,15,1740,750
1996,3,M,20,2890,2070
1996,3,M,25,2790,2340
1996,3,M,30,2090,1620
1996,3,M,35,1720,1180
1996,3,M,40,1250,930
1996,3,M,45,1070,800
1996,3,M,50,660,540
1996,3,M,55,490,330
1996,3,M,60,390,190
1996,3,M,65,330,160
1996,3,M,70,180,80
1996,3,M,75,90,50
1996,3,M,80,30,30
1996,3,M,85,0,0
1996,4,F,0,320,220
1996,4,F,5,310,190
1996,4,F,10,280,120
1996,4,F,15,590,270
1996,4,F,20,1090,790
1996,4,F,25,980,700
1996,4,F,30,700,470
1996,4,F,35,510,340
1996,4,F,40,280,180
1996,4,F,45,250,180
1996,4,F,50,150,120
1996,4,F,55,120,80
1996,4,F,60,100,60
1996,4,F,65,80,40
1996,4,F,70,60,40
1996,4,F,75,40,20
1996,4,F,80,10,10
1996,4,F,85,0,0
1996,4,M,0,340,210
1996,4,M,5,340,170
1996,4,M,10,260,150
1996,4,M,15,580,220
1996,4,M,20,780,640
1996,4,M,25,830,610
1996,4,M,30,750,500
1996,4,M,35,480,420
1996,4,M,40,370,270
1996,4,M,45,260,220
1996,4,M,50,190,130
1996,4,M,55,140,90
1996,4,M,60,100,60
1996,4,M,65,70,60
1996,4,M,70,50,40
1996,4,M,75,30,20
1996,4,M,80,20,0
1996,4,M,85,0,0
1996,5,F,0,890,550
1996,5,F,5,880,450
1996,5,F,10,820,330
1996,5,F,15,1650,530
1996,5,F,20,3060,1830
1996,5,F,25,2360,1550
1996,5,F,30,1640,1030
1996,5,F,35,1260,720
1996,5,F,40,910,500
1996,5,F,45,550,350
1996,5,F,50,410,250
1996,5,F,55,290,180
1996,5,F,60,230,140
1996,5,F,65,170,100
1996,5,F,70,120,80
1996,5,F,75,80,30
1996,5,F,80,30,30
1996,5,F,85,20,10
1996,5,M,0,910,510
1996,5,M,5,930,430
1996,5,M,10,800,320
1996,5,M,15,1370,390
1996,5,M,20,2470,1610
1996,5,M,25,2180,1590
1996,5,M,30,1750,1080
1996,5,M,35,1460,830
1996,5,M,40,1070,650
1996,5,M,45,800,540
1996,5,M,50,470,300
1996,5,M,55,310,210
1996,5,M,60,240,130
1996,5,M,65,170,110
1996,5,M,70,100,60
1996,5,M,75,50,30
1996,5,M,80,40,10
1996,5,M,85,10,10
1996,6,F,0,40,40
1996,6,F,5,50,20
1996,6,F,10,40,30
1996,6,F,15,100,60
1996,6,F,20,270,220
1996,6,F,25,210,190
1996,6,F,30,140,110
1996,6,F,35,90,60
1996,6,F,40,50,50
1996,6,F,45,40,40
1996,6,F,50,30,30
1996,6,F,55,30,20
1996,6,F,60,10,0
1996,6,F,65,0,0
1996,6,F,70,10,0
1996,6,F,75,10,0
1996,6,F,80,0,0
1996,6,F,85,0,0
1996,6,M,0,70,40
1996,6,M,5,50,40
1996,6,M,10,50,30
1996,6,M,15,110,40
1996,6,M,20,200,150
1996,6,M,25,180,170
1996,6,M,30,140,90
1996,6,M,35,100,90
1996,6,M,40,70,60
1996,6,M,45,50,40
1996,6,M,50,30,30
1996,6,M,55,30,30
1996,6,M,60,10,0
1996,6,M,65,10,0
1996,6,M,70,0,0
1996,6,M,75,0,0
1996,6,M,80,0,0
1996,6,M,85,0,0
1996,7,F,0,60,50
1996,7,F,5,50,40
1996,7,F,10,70,20
1996,7,F,15,80,40
1996,7,F,20,120,80
1996,7,F,25,160,130
1996,7,F,30,120,100
1996,7,F,35,100,80
1996,7,F,40,70,50
1996,7,F,45,50,30
1996,7,F,50,30,30
1996,7,F,55,0,0
1996,7,F,60,0,0
1996,7,F,65,0,0
1996,7,F,70,0,0
1996,7,F,75,0,0
1996,7,F,80,0,0
1996,7,F,85,0,0
1996,7,M,0,60,40
1996,7,M,5,60,40
1996,7,M,10,60,20
1996,7,M,15,110,30
1996,7,M,20,110,80
1996,7,M,25,130,90
1996,7,M,30,110,100
1996,7,M,35,90,80
1996,7,M,40,80,60
1996,7,M,45,80,60
1996,7,M,50,60,40
1996,7,M,55,30,30
1996,7,M,60,20,0
1996,7,M,65,0,0
1996,7,M,70,0,0
1996,7,M,75,0,0
1996,7,M,80,0,0
1996,7,M,85,0,0
1996,8,F,0,170,180
1996,8,F,5,160,200
1996,8,F,10,200,140
1996,8,F,15,250,160
1996,8,F,20,370,320
1996,8,F,25,450,400
1996,8,F,30,370,380
1996,8,F,35,300,320
1996,8,F,40,230,290
1996,8,F,45,190,220
1996,8,F,50,130,150
1996,8,F,55,80,70
1996,8,F,60,30,30
1996,8,F,65,0,20
1996,8,F,70,0,0
1996,8,F,75,0,0
1996,8,F,80,0,0
1996,8,F,85,0,0
1996,8,M,0,180,200
1996,8,M,5,180,180
1996,8,M,10,170,140
1996,8,M,15,230,130
1996,8,M,20,350,280
1996,8,M,25,390,360
1996,8,M,30,340,370
1996,8,M,35,330,330
1996,8,M,40,280,270
1996,8,M,45,280,300
1996,8,M,50,170,160
1996,8,M,55,110,110
1996,8,M,60,50,30
1996,8,M,65,30,20
1996,8,M,70,0,0
1996,8,M,75,0,0
1996,8,M,80,0,0
1996,8,M,85,0,0
1997,1,F,0,2860,1970
1997,1,F,5,2680,1650
1997,1,F,10,2460,1180
1997,1,F,15,4420,1850
1997,1,F,20,8810,6000
1997,1,F,25,9500,7310
1997,1,F,30,6240,4710
1997,1,F,35,4380,3230
1997,1,F,40,2940,2040
1997,1,F,45,2000,1380
1997,1,F,50,1400,990
1997,1,F,55,1150,740
1997,1,F,60,920,680
1997,1,F,65,640,540
1997,1,F,70,410,390
1997,1,F,75,220,230
1997,1,F,80,100,100
1997,1,F,85,50,40
1997,1,M,0,3030,2160
1997,1,M,5,2850,1640
1997,1,M,10,2660,1240
1997,1,M,15,4770,1830
1997,1,M,20,8190,5160
1997,1,M,25,8610,7210
1997,1,M,30,6970,5200
1997,1,M,35,5350,3930
1997,1,M,40,3900,2640
1997,1,M,45,2720,1780
1997,1,M,50,1910,1280
1997,1,M,55,1290,860
1997,1,M,60,1000,530
1997,1,M,65,710,560
1997,1,M,70,390,300
1997,1,M,75,190,160
1997,1,M,80,80,70
1997,1,M,85,30,0
1997,2,F,0,1450,1070
1997,2,F,5,1370,910
1997,2,F,10,1350,660
1997,2,F,15,3530,1140
1997,2,F,20,5390,3580
1997,2,F,25,4960,3720
1997,2,F,30,3210,2340
1997,2,F,35,2190,1650
1997,2,F,40,1530,1140
1997,2,F,45,1060,770
1997,2,F,50,810,560
1997,2,F,55,630,460
1997,2,F,60,490,400
1997,2,F,65,380,300
1997,2,F,70,260,190
1997,2,F,75,120,100
1997,2,F,80,60,60
1997,2,F,85,40,0
1997,2,M,0,1600,1120
1997,2,M,5,1420,1000
1997,2,M,10,1460,730
1997,2,M,15,3740,1140
1997,2,M,20,5520,3360
1997,2,M,25,4480,3720
1997,2,M,30,3420,2640
1997,2,M,35,2650,2080
1997,2,M,40,1880,1460
1997,2,M,45,1410,1040
1997,2,M,50,930,750
1997,2,M,55,710,500
1997,2,M,60,550,340
1997,2,M,65,410,340
1997,2,M,70,210,150
1997,2,M,75,90,90
1997,2,M,80,50,40
1997,2,M,85,30,0
1997,3,F,0,1210,800
1997,3,F,5,1210,630
1997,3,F,10,1110,540
1997,3,F,15,1920,860
1997,3,F,20,3890,2980
1997,3,F,25,3710,3060
1997,3,F,30,2370,1710
1997,3,F,35,1730,1130
1997,3,F,40,1180,800
1997,3,F,45,910,600
1997,3,F,50,610,440
1997,3,F,55,450,280
1997,3,F,60,320,200
1997,3,F,65,270,160
1997,3,F,70,160,110
1997,3,F,75,110,60
1997,3,F,80,60,40
1997,3,F,85,30,20
1997,3,M,0,1320,790
1997,3,M,5,1230,640
1997,3,M,10,1150,540
1997,3,M,15,1920,840
1997,3,M,20,3460,2280
1997,3,M,25,3290,2880
1997,3,M,30,2260,1780
1997,3,M,35,1830,1270
1997,3,M,40,1350,1000
1997,3,M,45,1130,830
1997,3,M,50,790,610
1997,3,M,55,560,410
1997,3,M,60,370,220
1997,3,M,65,310,170
1997,3,M,70,190,100
1997,3,M,75,80,70
1997,3,M,80,40,30
1997,3,M,85,0,0
1997,4,F,0,300,210
1997,4,F,5,310,200
1997,4,F,10,230,130
1997,4,F,15,560,270
1997,4,F,20,1030,760
1997,4,F,25,1020,750
1997,4,F,30,670,490
1997,4,F,35,480,350
1997,4,F,40,300,230
1997,4,F,45,220,200
